Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,PUT /api/v1/update/AdverseEvent,20933,5149,22000,25054.00523375183,51.657707008416764,60592.742528009694,1203.738069077533,17.473672442349216,4.298091024012616,22000,31000,39000,43000,56000,59000,60000,60000,60000,61000,61000
,Aggregated,20933,5149,22000,25054.00523375183,51.657707008416764,60592.742528009694,1203.738069077533,17.473672442349216,4.298091024012616,22000,31000,39000,43000,56000,59000,60000,60000,60000,61000,61000
