Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/convert,36892,0,270,485.8062553298729,14.291304993093945,2768.84952900582,4764.0,30.78040015498077,0.0,270,500,660,820,1300,1700,2200,2400,2700,2700,2800
,Aggregated,36892,0,270,485.8062553298729,14.291304993093945,2768.84952900582,4764.0,30.78040015498077,0.0,270,500,660,820,1300,1700,2200,2400,2700,2700,2800
