Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=ltc-observation-blood-pressure-example,142108,484,120,283.21717106073015,5.052079097367823,7574.7471490176395,1543.845525938019,118.46178154881669,0.40346428258526806,120,190,280,370,680,1100,1800,2400,5500,7400,7600
,Aggregated,142108,484,120,283.21717106073015,5.052079097367823,7574.7471490176395,1543.845525938019,118.46178154881669,0.40346428258526806,120,190,280,370,680,1100,1800,2400,5500,7400,7600
