Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,PUT /api/v1/update/MedicationAdministration,21654,4639,20000,23115.22277512086,53.619817990693264,60980.36001299624,928.0490902373696,18.189741930006587,3.8968418219867256,20000,30000,36000,37000,44000,54000,59000,60000,61000,61000,61000
,Aggregated,21654,4639,20000,23115.22277512086,53.619817990693264,60980.36001299624,928.0490902373696,18.189741930006587,3.8968418219867256,20000,30000,36000,37000,44000,54000,59000,60000,61000,61000,61000
