Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/convert,31959,0,69,130.05269444813095,9.211456999764778,4213.939441004186,8507.0,26.716501984326243,0.0,69,110,150,180,270,360,820,1400,3000,4200,4200
PUT,PUT /api/v1/update/MedicationAdministration,31959,147,11000,12893.046835662342,51.76164199656341,38893.19469500333,1194.2071716887262,26.716501984326243,0.1228863791638023,11000,21000,24000,25000,29000,30000,34000,35000,38000,39000,39000
,Aggregated,63918,147,190,6511.549765055237,9.211456999764778,38893.19469500333,4850.603585844363,53.433003968652486,0.1228863791638023,190,2200,11000,17000,25000,29000,31000,34000,38000,39000,39000
