Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/convert,27514,0,88,131.44926223814133,11.477499007014558,718.1445030146278,14523.0,22.956971456970038,0.0,88,140,180,220,320,410,470,520,680,720,720
PUT,PUT /api/v1/update/AdverseEvent,27514,294,12000,16807.91988805369,50.59978901408613,60237.602414999856,1594.7068401541035,22.956971456970038,0.2453060117885146,12000,23000,29000,31000,41000,49000,50000,52000,60000,60000,60000
,Aggregated,55028,294,240,8469.684575145886,11.477499007014558,60237.602414999856,8058.853420077052,45.913942913940076,0.2453060117885146,240,5300,12000,19000,31000,41000,49000,50000,60000,60000,60000
