Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/ltc_tw_2025_observation_blood_pressure,1148061,7576,110,274.32979628230646,1.6307110199704766,9545.834189048037,1191.1304904530334,956.4760342907485,6.311739912588888,110,140,210,280,610,1100,2100,2800,6300,9100,9500
,Aggregated,1148061,7576,110,274.32979628230646,1.6307110199704766,9545.834189048037,1191.1304904530334,956.4760342907485,6.311739912588888,110,140,210,280,610,1100,2100,2800,6300,9100,9500
