Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/convert,36535,0,480,692.8001676684539,17.795272011426277,5175.663980000536,14523.0,30.469993382346605,0.0,480,780,1000,1200,1700,2100,2400,2700,4400,5000,5200
,Aggregated,36535,0,480,692.8001676684539,17.795272011426277,5175.663980000536,14523.0,30.469993382346605,0.0,480,780,1000,1200,1700,2100,2400,2700,4400,5000,5200
