Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,POST /api/v1/ltc_tw_2025_observation_blood_pressure,37922,1,19,19.38511502355422,6.911075906828046,1032.057606964372,1197.9725489161965,31.612478867025764,0.0008336184501615358,19,20,21,22,23,24,26,27,58,120,1000
,Aggregated,37922,1,19,19.38511502355422,6.911075906828046,1032.057606964372,1197.9725489161965,31.612478867025764,0.0008336184501615358,19,20,21,22,23,24,26,27,58,120,1000
