Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,PUT /api/v1/update/Procedure,21781,5166,24000,23541.586804310944,56.607124002766795,60464.36546499899,528.273495248152,18.184195434269114,4.312912796172546,24000,30000,34000,37000,46000,52000,60000,60000,60000,60000,60000
,Aggregated,21781,5166,24000,23541.586804310944,56.607124002766795,60464.36546499899,528.273495248152,18.184195434269114,4.312912796172546,24000,30000,34000,37000,46000,52000,60000,60000,60000,60000,60000
